From src:'1'	To src:'7'
CHEMBL3989875	7753
CHEMBL709	51141
CHEMBL291020	67233
CHEMBL2105139	135430
CHEMBL2107381	90914
CHEMBL1311787	112430
CHEMBL661	2611
CHEMBL345053	88719
CHEMBL1717794	93625
CHEMBL1703737	94853
CHEMBL1450138	105445
CHEMBL1386376	116090
CHEMBL34913	73041
CHEMBL4066758	139028
CHEMBL2268547	16431
CHEMBL376553	149909
CHEMBL1537419	112954
CHEMBL2107518	135458
CHEMBL1550163	116522
CHEMBL1834755	31272
CHEMBL1222112	151616
CHEMBL111715	73346
CHEMBL51910	142391
CHEMBL541829	32122
CHEMBL478640	36433
CHEMBL3979974	32082
CHEMBL1587054	121831
CHEMBL1413677	140569
CHEMBL1450751	114446
CHEMBL1555847	93397
CHEMBL66552	76198
CHEMBL1364016	112816
CHEMBL2104226	135509
CHEMBL120782	295756
CHEMBL2286352	83846
CHEMBL1448309	107773
CHEMBL1968381	58975
CHEMBL2104208	134769
CHEMBL1423209	108336
CHEMBL4302507	30514
CHEMBL1983865	32101
CHEMBL2106348	59052
CHEMBL1302015	107183
CHEMBL1333071	112956
CHEMBL1535882	109364
CHEMBL81925	95196
CHEMBL3770020	144145
CHEMBL2140107	94880
CHEMBL2359989	104831
CHEMBL242237	40332
CHEMBL1488875	105972
CHEMBL3561312	122829
CHEMBL1987518	135132
CHEMBL2355340	109885
CHEMBL1549018	121991
CHEMBL1922992	68922
CHEMBL2356904	111788
CHEMBL1529823	105232
CHEMBL439496	28051
CHEMBL2074889	35432
CHEMBL1379783	108455
CHEMBL1511299	108229
CHEMBL1506397	115511
CHEMBL710	5062
CHEMBL1387450	109395
CHEMBL1404683	109040
CHEMBL564925	66615
CHEMBL1877304	94696
CHEMBL2105828	134807
CHEMBL1562	545959
CHEMBL619	62208
CHEMBL619	62207
CHEMBL1401630	107938
CHEMBL3561863	119301
CHEMBL1460713	108491
CHEMBL1813870	69882
CHEMBL1399207	109679
CHEMBL486216	132364
CHEMBL1414135	123391
CHEMBL1440626	122165
CHEMBL1200339	8094
CHEMBL1801945	67576
CHEMBL494760	94553
CHEMBL265954	63484
CHEMBL1313522	107512
CHEMBL249697	91340
CHEMBL1501925	109388
CHEMBL1201027	90972
CHEMBL253987	59842
CHEMBL287047	125507
CHEMBL412	95191
CHEMBL2358825	117963
CHEMBL1595363	116116
CHEMBL1784375	67419
CHEMBL1465203	121782
CHEMBL1320353	122186
CHEMBL225155	37550
CHEMBL2074982	68834
CHEMBL1486582	121900
CHEMBL371194	73646
CHEMBL3559807	130500
CHEMBL1386647	93323
CHEMBL100768	90074
CHEMBL863	17561
CHEMBL863	35235
CHEMBL1399054	107995
CHEMBL50511	34090
CHEMBL1490388	108265
CHEMBL2106261	135659
CHEMBL1257124	78659
CHEMBL57445	28223
CHEMBL1617291	103958
CHEMBL1600434	105632
CHEMBL2143433	98774
CHEMBL98350	65329
CHEMBL415	47780
CHEMBL3039226	114199
CHEMBL4062155	89712
CHEMBL2103765	59424
CHEMBL41177	9246
CHEMBL2105909	51207
CHEMBL445	7640
CHEMBL185776	3008
CHEMBL1461416	116844
CHEMBL1617629	121930
CHEMBL1368599	108101
CHEMBL1200523	3483
CHEMBL1200692	31932
CHEMBL564201	35668
CHEMBL1722549	92785
CHEMBL368347	65004
CHEMBL2104759	32237
CHEMBL1774511	67968
CHEMBL3185052	134755
CHEMBL1429097	106005
CHEMBL2356733	129021
CHEMBL13866	65035
CHEMBL719	7025
CHEMBL1450614	120604
CHEMBL1818221	69302
CHEMBL7064	90695
CHEMBL219376	135094
CHEMBL470059	9111
CHEMBL1446164	112707
CHEMBL376169	65827
CHEMBL1353215	116358
CHEMBL501998	65611
CHEMBL2023796	9947
CHEMBL2134512	95639
CHEMBL1387220	105378
CHEMBL1441224	109748
CHEMBL281475	68972
CHEMBL1424622	108040
CHEMBL1689078	69948
CHEMBL2359633	97861
CHEMBL376473	66399
CHEMBL2288785	9677
CHEMBL1556890	91900
CHEMBL2105029	31766
CHEMBL1608474	115744
CHEMBL3799363	79710
CHEMBL1301770	122191
CHEMBL2132188	112558
CHEMBL289480	8862
CHEMBL1201037	4762
CHEMBL1622795	94739
CHEMBL485795	66477
CHEMBL1626391	103963
CHEMBL434435	78161
CHEMBL1908355	35847
CHEMBL1621815	4850
CHEMBL2354402	130553
CHEMBL1229073	58917
CHEMBL1229073	55357
CHEMBL1386487	121329
CHEMBL1822691	93490
CHEMBL1895219	134946
CHEMBL1897954	91611
CHEMBL569713	16794
CHEMBL565269	125656
CHEMBL446815	124960
CHEMBL1607517	93350
CHEMBL2360806	97274
CHEMBL2143265	114017
CHEMBL3137744	15963
CHEMBL1775015	67819
CHEMBL1308934	113261
CHEMBL2048387	52045
CHEMBL832	9342
CHEMBL1619103	103840
CHEMBL4281188	149942
CHEMBL58521	37825
CHEMBL776	6792
CHEMBL776	83329
CHEMBL1441661	92873
CHEMBL55259	75003
CHEMBL1346659	114481
CHEMBL1782230	67507
CHEMBL2354444	94770
CHEMBL464777	2670
CHEMBL1453960	115496
CHEMBL1576384	114512
CHEMBL13341	31912
CHEMBL1773614	68015
CHEMBL1604587	122074
CHEMBL1808316	85805
CHEMBL345400	136601
CHEMBL1528064	105845
CHEMBL1332062	92566
CHEMBL341898	94467
CHEMBL1213033	135370
CHEMBL90281	146170
CHEMBL453981	142258
CHEMBL1794151	91538
CHEMBL1320632	107433
CHEMBL1789941	66919
CHEMBL1504117	115738
CHEMBL1172560	32980
CHEMBL1577967	114866
CHEMBL3561429	128485
CHEMBL2137429	96048
CHEMBL373357	2150
CHEMBL1329218	94797
CHEMBL1303211	109375
CHEMBL1458271	120962
CHEMBL483083	76132
CHEMBL2361406	130308
CHEMBL2007486	80811
CHEMBL2144382	118817
CHEMBL2137269	130404
CHEMBL456613	146163
CHEMBL1882821	137775
CHEMBL132530	75172
CHEMBL189433	2303
CHEMBL1884833	94773
CHEMBL71595	16240
CHEMBL453272	65851
CHEMBL1381499	109073
CHEMBL2139776	96260
CHEMBL3989401	7904
CHEMBL579143	119814
CHEMBL1390033	116456
CHEMBL1814428	69848
CHEMBL457157	134904
CHEMBL1289247	88812
CHEMBL1467860	109113
CHEMBL1923078	68959
CHEMBL1530247	114430
CHEMBL4168522	132869
CHEMBL3608840	67646
CHEMBL1608180	120720
CHEMBL1603002	107528
CHEMBL1388809	111353
CHEMBL490210	149969
CHEMBL1233001	17661
CHEMBL2358730	129600
CHEMBL73796	138867
CHEMBL1588715	106057
CHEMBL1408427	92083
CHEMBL1566417	120630
CHEMBL990	3238
CHEMBL1529881	112289
CHEMBL36504	91912
CHEMBL2137160	112545
CHEMBL1418175	105862
CHEMBL1507084	123403
CHEMBL1628079	79593
CHEMBL2356786	99023
CHEMBL1197611	38008
CHEMBL485253	584020
CHEMBL3707377	135563
CHEMBL189368	73313
CHEMBL1807142	70123
CHEMBL24944	127105
CHEMBL1310346	91600
CHEMBL1606054	107088
CHEMBL1897156	8474
CHEMBL2079384	81261
CHEMBL490	7936
CHEMBL1200367	59849
CHEMBL1801765	67603
CHEMBL1585011	113038
CHEMBL1580014	117133
CHEMBL1602061	107942
CHEMBL463763	9747
CHEMBL245416	29063
CHEMBL245416	77689
CHEMBL253179	64535
CHEMBL1171537	66405
CHEMBL1608298	139389
CHEMBL1399663	113050
CHEMBL259209	135005
CHEMBL1584480	108155
CHEMBL505624	65658
CHEMBL1334465	92941
CHEMBL1492757	107963
CHEMBL1331231	109200
CHEMBL2104116	135097
CHEMBL1370612	107329
CHEMBL1570718	107857
CHEMBL1774417	67955
CHEMBL3717833	36426
CHEMBL1813465	69891
CHEMBL1466604	108489
CHEMBL1723	32286
CHEMBL1329064	8607
CHEMBL1422702	115563
CHEMBL1368734	116493
CHEMBL2104137	147284
CHEMBL1608872	105500
CHEMBL1021	75922
CHEMBL1417470	120602
CHEMBL2106988	131733
CHEMBL1814425	69842
CHEMBL1880739	91341
CHEMBL1549496	104142
CHEMBL1460794	120395
CHEMBL1481908	121840
CHEMBL1352119	120828
CHEMBL2074882	52282
CHEMBL1243	94677
CHEMBL1549669	107220
CHEMBL1312252	121181
CHEMBL1416006	4952
CHEMBL469419	65502
CHEMBL1302392	116686
CHEMBL2311120	763
CHEMBL1482553	108556
CHEMBL451294	9244
CHEMBL2110731	136041
CHEMBL1461691	116095
CHEMBL1419481	114828
CHEMBL2141426	108815
CHEMBL304383	57433
CHEMBL304383	15611
CHEMBL1615221	95340
CHEMBL227900	66325
CHEMBL388526	70311
CHEMBL2105892	32006
CHEMBL1623250	104221
CHEMBL1549319	105766
CHEMBL1724622	94249
CHEMBL261406	62844
CHEMBL63388	93817
CHEMBL152723	90259
CHEMBL3183095	98320
CHEMBL1835437	69588
CHEMBL1450029	121645
CHEMBL1404286	112772
CHEMBL2251727	85098
CHEMBL1821797	69915
CHEMBL508534	17556
CHEMBL1254294	6079
CHEMBL1606211	114801
CHEMBL1736151	135389
CHEMBL2312289	90370
CHEMBL1957266	137113
CHEMBL1394379	39388
CHEMBL259898	16814
CHEMBL1443484	111336
CHEMBL1172243	139030
CHEMBL1346585	112868
CHEMBL6995	258351
CHEMBL1328085	120934
CHEMBL1549101	105210
CHEMBL1511363	120980
CHEMBL3188442	124489
CHEMBL1201150	64359
CHEMBL1599692	115022
CHEMBL30008	135652
CHEMBL1361129	76260
CHEMBL1430557	105776
CHEMBL275443	74760
CHEMBL1305522	116756
CHEMBL1256704	81919
CHEMBL1341	6843
CHEMBL1651335	70289
CHEMBL236688	15383
CHEMBL1324780	116503
CHEMBL303846	10073
CHEMBL277577	39579
CHEMBL3183340	126888
CHEMBL190743	149845
CHEMBL1926828	69169
CHEMBL2356614	51865
CHEMBL442687	568021
CHEMBL2251733	81797
CHEMBL92387	94038
CHEMBL2145094	96945
CHEMBL1524845	107145
CHEMBL1609726	114235
CHEMBL1927949	69165
CHEMBL1256	6015
CHEMBL76876	66463
CHEMBL1371111	122077
CHEMBL1782595	67589
CHEMBL1501477	121478
CHEMBL505674	28143
CHEMBL593429	15676
CHEMBL1537906	107288
CHEMBL226587	70105
CHEMBL1312356	119923
CHEMBL298470	141487
CHEMBL1350622	111253
CHEMBL2105398	88258
CHEMBL65375	90877
CHEMBL3185294	132497
CHEMBL3707334	30175
CHEMBL1719455	36742
CHEMBL1719455	36503
CHEMBL3589244	70673
CHEMBL1413532	123388
CHEMBL549789	28135
CHEMBL420797	132849
CHEMBL3306578	5163
CHEMBL38534	139347
CHEMBL1159650	31414
CHEMBL508283	6689
CHEMBL193598	50545
CHEMBL532998	81726
CHEMBL289004	40410
CHEMBL1795463	67532
CHEMBL465183	53486
CHEMBL1598985	94955
CHEMBL360055	94609
CHEMBL1424170	114904
CHEMBL1765401	68274
CHEMBL2105882	32295
CHEMBL1774461	66880
CHEMBL1468903	117077
CHEMBL1336970	112998
CHEMBL2354530	129314
CHEMBL1875899	111483
CHEMBL1587795	114344
CHEMBL2360745	97403
CHEMBL1498228	116255
CHEMBL1609456	116986
CHEMBL2106316	138033
CHEMBL2152655	141540
CHEMBL3188188	112563
CHEMBL31891	131726
CHEMBL1312781	113055
CHEMBL237994	70479
CHEMBL2112046	125500
CHEMBL1552997	91507
CHEMBL1719929	92707
CHEMBL1564038	111378
CHEMBL1208321	83121
CHEMBL3187944	142921
CHEMBL1371719	93591
CHEMBL31871	43060
CHEMBL1532179	104949
CHEMBL1627347	34165
CHEMBL105867	46979
CHEMBL1162481	46415
CHEMBL1318057	81934
CHEMBL1173381	28822
CHEMBL2362782	100492
CHEMBL2145183	127353
CHEMBL444186	50225
CHEMBL3884214	89860
CHEMBL1814281	69901
CHEMBL2358575	126805
CHEMBL33232	29132
CHEMBL2229892	81992
CHEMBL229975	82436
CHEMBL1201782	64311
CHEMBL24778	135929
CHEMBL1544412	111460
CHEMBL1689285	26709
CHEMBL138450	68355
CHEMBL376507	67644
CHEMBL116	40050
CHEMBL226544	69031
CHEMBL3188645	82093
CHEMBL34615	16428
CHEMBL2131332	112633
CHEMBL66191	3474
CHEMBL3358289	142500
CHEMBL98386	92921
CHEMBL329993	31549
CHEMBL1501635	108965
CHEMBL1503193	121304
CHEMBL1571523	121358
CHEMBL328560	32171
CHEMBL1774699	90321
CHEMBL490328	66832
CHEMBL3276960	4928
CHEMBL1078244	116332
CHEMBL3229257	82638
CHEMBL130595	91916
CHEMBL401114	5600
CHEMBL1318588	108584
CHEMBL1602299	122115
CHEMBL1213635	153060
CHEMBL1508445	91854
CHEMBL2104282	135072
CHEMBL606077	48956
CHEMBL1560680	38873
CHEMBL2104540	135733
CHEMBL2362080	130571
CHEMBL1494369	105651
CHEMBL1200472	8694
CHEMBL2105131	31809
CHEMBL1361500	109817
CHEMBL1392063	116624
CHEMBL1903371	59054
CHEMBL1394829	19503
CHEMBL93018	31166
CHEMBL424660	36796
CHEMBL3326714	70481
CHEMBL1545459	120805
CHEMBL554845	65756
CHEMBL1412057	107030
CHEMBL1196	8485
CHEMBL1446959	107427
CHEMBL3120655	156224
CHEMBL1872965	27726
CHEMBL2355883	128211
CHEMBL18602	84069
CHEMBL1801779	67396
CHEMBL503450	9232
CHEMBL1361026	114236
CHEMBL470982	69557
CHEMBL141690	81487
CHEMBL1540807	105539
CHEMBL1304613	114748
CHEMBL470324	149958
CHEMBL1517525	117007
CHEMBL3707390	136038
CHEMBL1007	5520
CHEMBL1529	31481
CHEMBL322333	78759
CHEMBL117021	62837
CHEMBL28854	34977
CHEMBL528	553473
CHEMBL1354895	93621
CHEMBL1380296	112848
CHEMBL126	63607
CHEMBL225269	64373
CHEMBL1300835	114214
CHEMBL1504524	105667
CHEMBL1467494	105169
CHEMBL412927	6736
CHEMBL1885184	96803
CHEMBL1200973	34745
CHEMBL340801	31983
CHEMBL1498960	107483
CHEMBL1557009	123429
CHEMBL177	2637
CHEMBL1414059	117024
CHEMBL968	5128
CHEMBL1201355	59219
CHEMBL1087026	10075
CHEMBL1533	4453
CHEMBL1453924	112676
CHEMBL3182150	74456
CHEMBL54804	8416
CHEMBL1319606	105839
CHEMBL1447491	134899
CHEMBL1528955	16394
CHEMBL2143818	94952
CHEMBL1539072	116155
CHEMBL1503259	109372
CHEMBL1994777	80956
CHEMBL1908037	36715
CHEMBL1233129	141473
CHEMBL1233129	141472
CHEMBL3184252	124208
CHEMBL1863429	81841
CHEMBL1707	6533
CHEMBL1525340	113158
CHEMBL638	10023
CHEMBL2144945	96384
CHEMBL3337531	17069
CHEMBL1522104	108586
CHEMBL1563140	107051
CHEMBL1086682	8832
CHEMBL557235	139244
CHEMBL12193	77761
CHEMBL1236140	45698
CHEMBL3037784	131609
CHEMBL3185921	132056
CHEMBL2426701	78316
CHEMBL1391110	105181
CHEMBL1877257	114421
CHEMBL1549514	116505
CHEMBL280802	16464
CHEMBL1410526	109744
CHEMBL1908940	49135
CHEMBL1257078	52712
CHEMBL1523024	104929
CHEMBL1302851	116362
CHEMBL1401346	112663
CHEMBL1135	271436
CHEMBL1369476	120714
CHEMBL2104144	135368
CHEMBL509027	36751
CHEMBL480	6375
CHEMBL3103395	80597
CHEMBL1307541	114425
CHEMBL21333	94810
CHEMBL1235512	70231
CHEMBL2104586	61829
CHEMBL1773214	67950
CHEMBL284243	15937
CHEMBL272094	75421
CHEMBL2354729	100214
CHEMBL3185966	31239
CHEMBL498451	64974
CHEMBL1310714	112270
CHEMBL229760	81584
CHEMBL233001	91453
CHEMBL583162	77995
CHEMBL363648	91360
CHEMBL10030	90187
CHEMBL558386	65761
CHEMBL2110808	135429
CHEMBL207602	90027
CHEMBL418309	132648
CHEMBL1545657	119790
CHEMBL504012	67888
CHEMBL38711	40152
CHEMBL1865841	72865
CHEMBL1456811	27764
CHEMBL2051955	50567
CHEMBL105350	71045
CHEMBL1332275	112757
CHEMBL1361596	95175
CHEMBL11949	84278
CHEMBL1644028	30952
CHEMBL139835	50743
CHEMBL449	3228
CHEMBL905	48273
CHEMBL1367635	95232
CHEMBL1479	4315
CHEMBL222735	149864
CHEMBL2361238	123963
CHEMBL1320372	105313
CHEMBL504086	66278
CHEMBL242273	8994
CHEMBL3250349	34475
CHEMBL407009	16474
CHEMBL430464	68169
CHEMBL1435	474053
CHEMBL3184479	135656
CHEMBL3138617	81848
CHEMBL1173694	92996
CHEMBL2251602	6084
CHEMBL76602	64340
CHEMBL152	3696
CHEMBL3181821	113442
CHEMBL227581	78758
CHEMBL508917	669
CHEMBL3183996	103516
CHEMBL2229451	52127
CHEMBL1511895	105931
CHEMBL1200822	5091
CHEMBL305168	34217
CHEMBL1308777	107265
CHEMBL75756	113541
CHEMBL213580	149857
CHEMBL4064859	68229
CHEMBL1072	3213
CHEMBL461061	143751
CHEMBL1311570	92481
CHEMBL1587456	109098
CHEMBL516931	66433
CHEMBL2359768	119045
CHEMBL464552	93768
CHEMBL1331186	108956
CHEMBL1765593	67798
CHEMBL525240	3583
CHEMBL1357627	82052
CHEMBL1487804	135059
CHEMBL444309	92229
CHEMBL1867351	96267
CHEMBL222813	50663
CHEMBL1814288	69908
CHEMBL1344416	114911
CHEMBL3561189	104717
CHEMBL402485	708
CHEMBL1420109	108056
CHEMBL1669574	70090
CHEMBL3792932	138852
CHEMBL2104094	135066
CHEMBL1611337	131248
CHEMBL1463462	104894
CHEMBL444463	45815
CHEMBL1504	71418
CHEMBL1536197	95337
CHEMBL1879787	96312
CHEMBL1651033	70458
CHEMBL1581233	112991
CHEMBL458132	66769
CHEMBL365234	514
CHEMBL1275848	84988
CHEMBL1400197	115466
CHEMBL1509125	117095
CHEMBL1444078	9577
CHEMBL1608285	112326
CHEMBL284718	16010
CHEMBL2112757	145045
CHEMBL103043	46311
CHEMBL1325592	15430
CHEMBL1900809	142657
CHEMBL125278	28616
CHEMBL3979949	119747
CHEMBL1433465	93605
CHEMBL1540800	108028
CHEMBL1351755	91567
CHEMBL2104291	135241
CHEMBL497	74460
CHEMBL118958	33226
CHEMBL481473	83923
CHEMBL379332	74564
CHEMBL1370971	91997
CHEMBL286961	140437
CHEMBL1380853	116845
CHEMBL1180195	90421
CHEMBL1374536	107150
CHEMBL1900438	81863
CHEMBL1554544	93011
CHEMBL978	6804
CHEMBL1580804	114655
CHEMBL1486357	116467
CHEMBL1782502	67351
CHEMBL3186514	142615
CHEMBL2172023	91195
CHEMBL27104	136519
CHEMBL2229117	64550
CHEMBL1444568	93024
CHEMBL1548096	131252
CHEMBL54648	141440
CHEMBL1373568	82495
CHEMBL1560748	116777
CHEMBL1341826	116190
CHEMBL1477033	108283
CHEMBL1430700	109652
CHEMBL3559487	73039
CHEMBL404216	32241
CHEMBL1504281	105717
CHEMBL1929192	68881
CHEMBL65369	30764
CHEMBL462894	5299
CHEMBL3588948	69431
CHEMBL2096650	32150
CHEMBL1901703	82230
CHEMBL43462	115595
CHEMBL17423	31237
CHEMBL442	64318
CHEMBL566727	88937
CHEMBL3187489	96210
CHEMBL3188909	39392
CHEMBL2381520	125315
CHEMBL498477	65499
CHEMBL1180301	55325
CHEMBL2105022	5894
CHEMBL1388933	105345
CHEMBL1569829	117124
CHEMBL1183717	53778
CHEMBL1472573	93103
CHEMBL2152487	5196
CHEMBL450540	69617
CHEMBL1965318	95279
CHEMBL3305984	53473
CHEMBL1200861	15672
CHEMBL435734	79
CHEMBL506678	67554
CHEMBL1338320	116498
CHEMBL1742452	135513
CHEMBL1988479	136028
CHEMBL253811	125533
CHEMBL2311075	46654
CHEMBL1385738	109745
CHEMBL1590432	93370
CHEMBL1983811	141382
CHEMBL301523	17295
CHEMBL301523	58095
CHEMBL1200739	16136
CHEMBL3301669	82721
CHEMBL1784536	67709
CHEMBL1200732	31199
CHEMBL500808	46983
CHEMBL1449018	63569
CHEMBL170405	8876
CHEMBL185951	92272
CHEMBL521960	69345
CHEMBL76447	7602
CHEMBL463374	65366
CHEMBL38934	39258
CHEMBL1555435	116677
CHEMBL1362315	109244
CHEMBL2074922	146221
CHEMBL1717143	93265
CHEMBL62448	67848
CHEMBL502774	4721
CHEMBL3978970	31958
CHEMBL1562707	117200
CHEMBL1092471	91915
CHEMBL2338675	60210
CHEMBL1528515	105653
CHEMBL1766459	145485
CHEMBL258502	145122
CHEMBL39476	61280
CHEMBL291962	57427
CHEMBL291962	15603
CHEMBL444160	66041
CHEMBL1604229	121637
CHEMBL1485313	107248
CHEMBL1900143	96774
CHEMBL500826	132106
CHEMBL1888222	92919
CHEMBL1354530	82108
CHEMBL1535191	113039
CHEMBL1622413	104084
CHEMBL531	63617
CHEMBL237561	93021
CHEMBL1456487	107984
CHEMBL1574974	113056
CHEMBL509386	76155
CHEMBL1510698	109737
CHEMBL2355053	96493
CHEMBL69439	15651
CHEMBL1382777	109634
CHEMBL210850	73847
CHEMBL84685	34258
CHEMBL277294	38817
CHEMBL1393355	116765
CHEMBL1641907	70416
CHEMBL458467	65768
CHEMBL1632	3542
CHEMBL327588	74870
CHEMBL422484	116645
CHEMBL1083582	63000
CHEMBL2141702	130927
CHEMBL1076	73248
CHEMBL35084	3353
CHEMBL1304697	109413
CHEMBL406458	149495
CHEMBL1452805	92489
CHEMBL1539969	114407
CHEMBL3392817	142546
CHEMBL1307850	108533
CHEMBL611368	69098
CHEMBL1624043	92024
CHEMBL1055	3654
CHEMBL1601620	121254
CHEMBL486422	42202
CHEMBL1114	28946
CHEMBL1200608	88667
CHEMBL1597044	114505
CHEMBL2354822	106197
CHEMBL1342281	123289
CHEMBL3594246	23757
CHEMBL1474314	150005
CHEMBL1518983	121167
CHEMBL1774945	67278
CHEMBL1418884	122038
CHEMBL595538	53481
CHEMBL295409	134896
CHEMBL1201217	4724
CHEMBL1570537	121686
CHEMBL1507252	121147
CHEMBL609405	59707
CHEMBL1311172	109313
CHEMBL1229721	3652
CHEMBL1421103	114535
CHEMBL82293	15756
CHEMBL1499456	109401
CHEMBL372711	37502
CHEMBL2355314	97874
CHEMBL1499149	105098
CHEMBL4208190	9506
CHEMBL1396177	31973
CHEMBL1485769	144843
CHEMBL3184709	60579
CHEMBL251433	95190
CHEMBL140	3962
CHEMBL1230609	91418
CHEMBL3187597	103425
CHEMBL551369	72765
CHEMBL1200791	7863
CHEMBL2143671	96337
CHEMBL1199307	80756
CHEMBL1463371	116301
CHEMBL2110882	135698
CHEMBL1619948	92282
CHEMBL1214599	17146
CHEMBL1214599	58032
CHEMBL11	47499
CHEMBL1623500	104229
CHEMBL1464304	121303
CHEMBL2110657	7847
CHEMBL10766	95137
CHEMBL1868953	156070
CHEMBL236357	116124
CHEMBL121626	32243
CHEMBL2360276	125872
CHEMBL3188272	74687
CHEMBL1988732	89632
CHEMBL3188084	62823
CHEMBL313737	93399
CHEMBL52	7625
CHEMBL1950576	38291
CHEMBL3609603	7502
CHEMBL258405	92845
CHEMBL2105405	18062
CHEMBL1380550	114416
CHEMBL551130	149991
CHEMBL1462130	114487
CHEMBL1231898	41582
CHEMBL1270504	92268
CHEMBL1028	222828
CHEMBL463465	137714
CHEMBL1483889	108481
CHEMBL1450920	108286
CHEMBL2135174	98787
CHEMBL1304131	121533
CHEMBL481442	66333
CHEMBL3186027	53459
CHEMBL459240	66036
CHEMBL1200375	4757
CHEMBL1782124	67456
CHEMBL510559	149981
CHEMBL1598989	107734
CHEMBL350239	5136
CHEMBL350239	38561
CHEMBL1519868	122178
CHEMBL1403306	109202
CHEMBL475652	5726
CHEMBL3560151	126100
CHEMBL1439021	108150
CHEMBL2105605	32276
CHEMBL1641861	70438
CHEMBL1697833	134826
CHEMBL1619	567361
CHEMBL295830	40547
CHEMBL1393197	117113
CHEMBL1697852	135170
CHEMBL448636	90279
CHEMBL1669580	70083
CHEMBL2220384	77817
CHEMBL506639	62462
CHEMBL4093300	2256
CHEMBL266591	31085
CHEMBL408513	61076
CHEMBL255753	6674
CHEMBL226512	79628
CHEMBL1547041	122000
CHEMBL2139101	109920
CHEMBL65061	15647
CHEMBL1419851	108568
CHEMBL1529707	36418
CHEMBL1340423	121826
CHEMBL3989646	32012
CHEMBL3818000	149916
CHEMBL317971	31879
CHEMBL437	9337
CHEMBL1682185	82424
CHEMBL3184033	83758
CHEMBL333179	35298
CHEMBL1440	77932
CHEMBL1440	27902
CHEMBL1594521	113234
CHEMBL1254896	125616
CHEMBL1278	7478
CHEMBL228126	2997
CHEMBL341812	76158
CHEMBL1524777	117210
CHEMBL295416	32509
CHEMBL1468335	107762
CHEMBL1340541	120825
CHEMBL1801886	68089
CHEMBL118239	64821
CHEMBL3278446	29136
CHEMBL84011	82328
CHEMBL2251310	81956
CHEMBL379300	91351
CHEMBL1503435	115013
CHEMBL1415412	92775
CHEMBL1703562	92608
CHEMBL1389982	115651
CHEMBL2142779	91486
CHEMBL1500276	135424
CHEMBL3900152	138854
CHEMBL2272208	67463
CHEMBL169901	34665
CHEMBL306700	94405
CHEMBL378228	35035
CHEMBL1499360	108164
CHEMBL3085419	6835
CHEMBL1527383	109453
CHEMBL1327318	107441
CHEMBL1321637	124646
CHEMBL233347	105349
CHEMBL1359804	108343
CHEMBL1331680	109236
CHEMBL3187823	128208
CHEMBL1884345	112635
CHEMBL1201115	4857
CHEMBL3126388	156289
CHEMBL2358261	99769
CHEMBL1964569	77060
CHEMBL2110771	135331
CHEMBL1213553	135192
CHEMBL1689262	68347
CHEMBL186422	18289
CHEMBL186422	16365
CHEMBL155926	18624
CHEMBL273386	42017
CHEMBL1497197	115028
CHEMBL3559894	101710
CHEMBL1488150	112426
CHEMBL588934	135994
CHEMBL566495	93353
CHEMBL3707367	135944
CHEMBL1532729	109786
CHEMBL12620	74761
CHEMBL503938	67437
CHEMBL1765597	67802
CHEMBL1527084	114555
CHEMBL1237072	474014
CHEMBL1201258	95021
CHEMBL466166	66251
CHEMBL1241078	93736
CHEMBL156383	27702
CHEMBL748	8355
CHEMBL1987005	31288
CHEMBL558551	61917
CHEMBL648	3994
CHEMBL1534326	121392
CHEMBL1442612	120702
CHEMBL584805	33202
CHEMBL486386	8633
CHEMBL1160029	30895
CHEMBL2105006	135835
CHEMBL146346	75913
CHEMBL1532013	51928
CHEMBL368036	94652
CHEMBL1330139	122153
CHEMBL37104	37600
CHEMBL1591080	114181
CHEMBL1374337	37824
CHEMBL2071193	8590
CHEMBL1813180	67414
CHEMBL1731183	34906
CHEMBL1520034	82180
CHEMBL2289058	154754
CHEMBL2105318	31940
CHEMBL89893	146168
CHEMBL1255743	131514
CHEMBL64239	90232
CHEMBL198759	93168
CHEMBL1411792	105815
CHEMBL1452359	35005
CHEMBL1473216	94439
CHEMBL3187408	31582
CHEMBL3187017	96795
CHEMBL497920	117160
CHEMBL194931	132813
CHEMBL254613	80491
CHEMBL1579923	106059
CHEMBL1531092	108497
CHEMBL4226915	136713
CHEMBL1812485	69743
CHEMBL182310	142447
CHEMBL1232997	8927
CHEMBL1309911	115654
CHEMBL3301666	51697
CHEMBL254071	94153
CHEMBL111077	28875
CHEMBL1201016	3505
CHEMBL354349	383703
CHEMBL517330	80390
CHEMBL14474	17362
CHEMBL1201066	9944
CHEMBL240528	80790
CHEMBL1517699	121658
CHEMBL3580980	142640
CHEMBL1823039	69233
CHEMBL13883	18346
CHEMBL510701	133843
CHEMBL2105728	145365
CHEMBL2355867	102035
CHEMBL1459173	107765
CHEMBL493512	16404
CHEMBL1391741	113052
CHEMBL1440901	92345
CHEMBL1527779	121774
CHEMBL2147417	69247
CHEMBL1823137	69264
CHEMBL309487	134797
CHEMBL2135156	96769
CHEMBL1562979	121484
CHEMBL259621	41241
CHEMBL84253	73087
CHEMBL1734299	93552
CHEMBL2414206	82798
CHEMBL1300618	112167
CHEMBL1586379	115710
CHEMBL2252931	82216
CHEMBL180239	84340
CHEMBL3416994	37594
CHEMBL2357517	102733
CHEMBL2106246	136055
CHEMBL1565923	109493
