id	reversible	fast	lowerFluxBound	upperFluxBound
R_HMR_3892	false	false	FB2N0	FB3N1000
R_HMR_9802	false	false	FB2N0	FB3N1000
R_HMR_3899	true	false	FB1N1000	FB3N1000
R_HMR_3903	false	false	FB2N0	FB3N1000
R_HMR_4109	true	false	FB1N1000	FB3N1000
R_HMR_4114	false	false	FB2N0	FB3N1000
R_HMR_4115	false	false	FB2N0	FB3N1000
R_HMR_4118	false	false	FB2N0	FB3N1000
R_HMR_4172	false	false	FB2N0	FB3N1000
R_HMR_4196	false	false	FB2N0	FB3N1000
R_HMR_4197	false	false	FB2N0	FB3N1000
R_HMR_4287	false	false	FB2N0	FB3N1000
R_HMR_4690	false	false	FB2N0	FB3N1000
R_HMR_4693	true	false	FB1N1000	FB3N1000
R_HMR_6780	false	false	FB2N0	FB3N1000
R_HMR_6968	true	false	FB1N1000	FB3N1000
R_HMR_6969	true	false	FB1N1000	FB3N1000
R_HMR_6970	true	false	FB1N1000	FB3N1000
R_HMR_6971	true	false	FB1N1000	FB3N1000
R_HMR_6972	true	false	FB1N1000	FB3N1000
R_HMR_7641	false	false	FB2N0	FB3N1000
R_HMR_7642	true	false	FB1N1000	FB3N1000
R_HMR_8626	false	false	FB2N0	FB3N1000
R_HMR_8628	false	false	FB2N0	FB3N1000
R_HMR_3806	true	false	FB1N1000	FB3N1000
R_HMR_3807	true	false	FB1N1000	FB3N1000
R_HMR_3809	true	false	FB1N1000	FB3N1000
R_HMR_3816	false	false	FB2N0	FB3N1000
R_HMR_3819	true	false	FB1N1000	FB3N1000
R_HMR_3820	true	false	FB1N1000	FB3N1000
R_HMR_3832	false	false	FB2N0	FB3N1000
R_HMR_3833	false	false	FB2N0	FB3N1000
R_HMR_3835	false	false	FB2N0	FB3N1000
R_HMR_3837	false	false	FB2N0	FB3N1000
R_HMR_3838	true	false	FB1N1000	FB3N1000
R_HMR_3895	false	false	FB2N0	FB3N1000
R_HMR_3897	false	false	FB2N0	FB3N1000
R_HMR_3956	false	false	FB2N0	FB3N1000
R_HMR_3993	false	false	FB2N0	FB3N1000
R_HMR_4073	false	false	FB2N0	FB3N1000
R_HMR_4075	false	false	FB2N0	FB3N1000
R_HMR_4077	false	false	FB2N0	FB3N1000
R_HMR_4190	true	false	FB1N1000	FB3N1000
R_HMR_4191	false	false	FB2N0	FB3N1000
R_HMR_4212	false	false	FB2N0	FB3N1000
R_HMR_4422	false	false	FB2N0	FB3N1000
R_HMR_4423	false	false	FB2N0	FB3N1000
R_HMR_4424	false	false	FB2N0	FB3N1000
R_HMR_4583	true	false	FB1N1000	FB3N1000
R_HMR_4605	false	false	FB2N0	FB3N1000
R_HMR_4606	false	false	FB2N0	FB3N1000
R_HMR_4607	false	false	FB2N0	FB3N1000
R_HMR_4776	false	false	FB2N0	FB3N1000
R_HMR_4777	false	false	FB2N0	FB3N1000
R_HMR_4778	false	false	FB2N0	FB3N1000
R_HMR_4779	false	false	FB2N0	FB3N1000
R_HMR_4780	false	false	FB2N0	FB3N1000
R_HMR_4781	false	false	FB2N0	FB3N1000
R_HMR_4784	false	false	FB2N0	FB3N1000
R_HMR_4785	false	false	FB2N0	FB3N1000
R_HMR_4786	false	false	FB2N0	FB3N1000
R_HMR_4787	false	false	FB2N0	FB3N1000
R_HMR_5384	false	false	FB2N0	FB3N1000
R_HMR_6929	true	false	FB1N1000	FB3N1000
R_HMR_6930	true	false	FB1N1000	FB3N1000
R_HMR_6931	false	false	FB2N0	FB3N1000
R_HMR_6932	false	false	FB2N0	FB3N1000
R_HMR_6933	false	false	FB2N0	FB3N1000
R_HMR_6934	false	false	FB2N0	FB3N1000
R_HMR_6935	false	false	FB2N0	FB3N1000
R_HMR_6936	false	false	FB2N0	FB3N1000
R_HMR_6938	true	false	FB1N1000	FB3N1000
R_HMR_6939	true	false	FB1N1000	FB3N1000
R_HMR_6940	true	false	FB1N1000	FB3N1000
R_HMR_6941	false	false	FB2N0	FB3N1000
R_HMR_6942	false	false	FB2N0	FB3N1000
R_HMR_6943	false	false	FB2N0	FB3N1000
R_HMR_6944	false	false	FB2N0	FB3N1000
R_HMR_6945	false	false	FB2N0	FB3N1000
R_HMR_6946	false	false	FB2N0	FB3N1000
R_HMR_6947	false	false	FB2N0	FB3N1000
R_HMR_6948	false	false	FB2N0	FB3N1000
R_HMR_6949	false	false	FB2N0	FB3N1000
R_HMR_6950	false	false	FB2N0	FB3N1000
R_HMR_6951	false	false	FB2N0	FB3N1000
R_HMR_6952	false	false	FB2N0	FB3N1000
R_HMR_6953	false	false	FB2N0	FB3N1000
R_HMR_6954	false	false	FB2N0	FB3N1000
R_HMR_6955	true	false	FB1N1000	FB3N1000
R_HMR_6956	true	false	FB1N1000	FB3N1000
R_HMR_6957	true	false	FB1N1000	FB3N1000
R_HMR_6958	false	false	FB2N0	FB3N1000
R_HMR_6959	false	false	FB2N0	FB3N1000
R_HMR_6960	true	false	FB1N1000	FB3N1000
R_HMR_6961	false	false	FB2N0	FB3N1000
R_HMR_6962	false	false	FB2N0	FB3N1000
R_HMR_6963	false	false	FB2N0	FB3N1000
R_HMR_6964	false	false	FB2N0	FB3N1000
R_HMR_6965	true	false	FB1N1000	FB3N1000
R_HMR_6966	true	false	FB1N1000	FB3N1000
R_HMR_6967	true	false	FB1N1000	FB3N1000
R_HMR_6973	true	false	FB1N1000	FB3N1000
R_HMR_8096	true	false	FB1N1000	FB3N1000
R_HMR_8097	true	false	FB1N1000	FB3N1000
R_HMR_8098	false	false	FB2N0	FB3N1000
R_HMR_8416	false	false	FB2N0	FB3N1000
R_HMR_8425	true	false	FB1N1000	FB3N1000
R_HMR_8426	false	false	FB2N0	FB3N1000
R_HMR_8427	true	false	FB1N1000	FB3N1000
R_HMR_8431	false	false	FB2N0	FB3N1000
R_HMR_8432	false	false	FB2N0	FB3N1000
R_HMR_8603	false	false	FB2N0	FB3N1000
R_HMR_8604	false	false	FB2N0	FB3N1000
R_HMR_8605	false	false	FB2N0	FB3N1000
R_HMR_8606	false	false	FB2N0	FB3N1000
R_HMR_8607	false	false	FB2N0	FB3N1000
R_HMR_8608	false	false	FB2N0	FB3N1000
R_HMR_8609	false	false	FB2N0	FB3N1000
R_HMR_8610	false	false	FB2N0	FB3N1000
R_HMR_8611	false	false	FB2N0	FB3N1000
R_HMR_4285	false	false	FB2N0	FB3N1000
R_HMR_0457	false	false	FB2N0	FB3N1000
R_HMR_0460	false	false	FB2N0	FB3N1000
R_HMR_3750	true	false	FB1N1000	FB3N1000
R_HMR_3752	true	false	FB1N1000	FB3N1000
R_HMR_3770	true	false	FB1N1000	FB3N1000
R_HMR_3771	true	false	FB1N1000	FB3N1000
R_HMR_3772	true	false	FB1N1000	FB3N1000
R_HMR_3782	true	false	FB1N1000	FB3N1000
R_HMR_3784	true	false	FB1N1000	FB3N1000
R_HMR_3794	true	false	FB1N1000	FB3N1000
R_HMR_3839	true	false	FB1N1000	FB3N1000
R_HMR_3841	true	false	FB1N1000	FB3N1000
R_HMR_3843	false	false	FB2N0	FB3N1000
R_HMR_3845	true	false	FB1N1000	FB3N1000
R_HMR_3847	true	false	FB1N1000	FB3N1000
R_HMR_3849	false	false	FB2N0	FB3N1000
R_HMR_3852	false	false	FB2N0	FB3N1000
R_HMR_3856	false	false	FB2N0	FB3N1000
R_HMR_3860	false	false	FB2N0	FB3N1000
R_HMR_3883	false	false	FB2N0	FB3N1000
R_HMR_3901	false	false	FB2N0	FB3N1000
R_HMR_3939	true	false	FB1N1000	FB3N1000
R_HMR_3974	false	false	FB2N0	FB3N1000
R_HMR_4198	false	false	FB2N0	FB3N1000
R_HMR_4199	true	false	FB1N1000	FB3N1000
R_HMR_4200	false	false	FB2N0	FB3N1000
R_HMR_4284	false	false	FB2N0	FB3N1000
R_HMR_4348	false	false	FB2N0	FB3N1000
R_HMR_4466	false	false	FB2N0	FB3N1000
R_HMR_4467	false	false	FB2N0	FB3N1000
R_HMR_4582	true	false	FB1N1000	FB3N1000
R_HMR_4584	true	false	FB1N1000	FB3N1000
R_HMR_4696	false	false	FB2N0	FB3N1000
R_HMR_4697	false	false	FB2N0	FB3N1000
R_HMR_4698	false	false	FB2N0	FB3N1000
R_HMR_4699	false	false	FB2N0	FB3N1000
R_HMR_4700	true	false	FB1N1000	FB3N1000
R_HMR_4742	false	false	FB2N0	FB3N1000
R_HMR_4788	false	false	FB2N0	FB3N1000
R_HMR_4789	false	false	FB2N0	FB3N1000
R_HMR_4791	false	false	FB2N0	FB3N1000
R_HMR_4792	true	false	FB1N1000	FB3N1000
R_HMR_4937	true	false	FB1N1000	FB3N1000
R_HMR_5392	false	false	FB2N0	FB3N1000
R_HMR_5393	false	false	FB2N0	FB3N1000
R_HMR_6409	true	false	FB1N1000	FB3N1000
R_HMR_7702	true	false	FB1N1000	FB3N1000
R_HMR_7703	false	false	FB2N0	FB3N1000
R_HMR_8433	false	false	FB2N0	FB3N1000
R_HMR_8434	false	false	FB2N0	FB3N1000
R_HMR_8435	false	false	FB2N0	FB3N1000
R_HMR_8436	false	false	FB2N0	FB3N1000
R_HMR_8437	true	false	FB1N1000	FB3N1000
R_HMR_8439	false	false	FB2N0	FB3N1000
R_HMR_8440	false	false	FB2N0	FB3N1000
R_HMR_8441	false	false	FB2N0	FB3N1000
R_HMR_8442	false	false	FB2N0	FB3N1000
R_HMR_9718	false	false	FB2N0	FB3N1000
R_HMR_9486	false	false	FB2N0	FB3N1000
R_HMR_4426	true	false	FB1N1000	FB3N1000
R_HMR_4428	false	false	FB2N0	FB3N1000
R_HMR_4429	false	false	FB2N0	FB3N1000
R_HMR_4430	false	false	FB2N0	FB3N1000
R_HMR_4431	false	false	FB2N0	FB3N1000
R_HMR_4437	false	false	FB2N0	FB3N1000
R_HMR_4658	true	false	FB1N1000	FB3N1000
R_HMR_4660	false	false	FB2N0	FB3N1000
R_HMR_4712	false	false	FB2N0	FB3N1000
R_HMR_5336	true	false	FB1N1000	FB3N1000
R_HMR_5337	true	false	FB1N1000	FB3N1000
R_HMR_5338	false	false	FB2N0	FB3N1000
R_HMR_5339	true	false	FB1N1000	FB3N1000
R_HMR_5340	false	false	FB2N0	FB3N1000
R_HMR_8783	false	false	FB2N0	FB3N1000
R_HMR_8784	false	false	FB2N0	FB3N1000
R_HMR_8786	false	false	FB2N0	FB3N1000
R_HMR_4239	false	false	FB2N0	FB3N1000
R_HMR_4241	true	false	FB1N1000	FB3N1000
R_HMR_4288	false	false	FB2N0	FB3N1000
R_HMR_4596	true	false	FB1N1000	FB3N1000
R_HMR_4597	true	false	FB1N1000	FB3N1000
R_HMR_4599	false	false	FB2N0	FB3N1000
R_HMR_4667	false	false	FB2N0	FB3N1000
R_HMR_4668	false	false	FB2N0	FB3N1000
R_HMR_4737	false	false	FB2N0	FB3N1000
R_HMR_4739	false	false	FB2N0	FB3N1000
R_HMR_4740	true	false	FB1N1000	FB3N1000
R_HMR_6415	false	false	FB2N0	FB3N1000
R_HMR_6974	false	false	FB2N0	FB3N1000
R_HMR_6975	false	false	FB2N0	FB3N1000
R_HMR_6976	false	false	FB2N0	FB3N1000
R_HMR_6977	false	false	FB2N0	FB3N1000
R_HMR_6978	false	false	FB2N0	FB3N1000
R_HMR_6979	false	false	FB2N0	FB3N1000
R_HMR_6980	false	false	FB2N0	FB3N1000
R_HMR_6981	false	false	FB2N0	FB3N1000
R_HMR_6982	false	false	FB2N0	FB3N1000
R_HMR_6983	false	false	FB2N0	FB3N1000
R_HMR_6984	false	false	FB2N0	FB3N1000
R_HMR_6985	false	false	FB2N0	FB3N1000
R_HMR_8017	false	false	FB2N0	FB3N1000
R_HMR_8018	false	false	FB2N0	FB3N1000
R_HMR_8019	false	false	FB2N0	FB3N1000
R_HMR_8021	false	false	FB2N0	FB3N1000
R_HMR_8025	false	false	FB2N0	FB3N1000
R_HMR_8026	false	false	FB2N0	FB3N1000
R_HMR_8027	false	false	FB2N0	FB3N1000
R_HMR_8029	false	false	FB2N0	FB3N1000
R_HMR_3164	false	false	FB2N0	FB3N1000
R_HMR_3166	false	false	FB2N0	FB3N1000
R_HMR_3885	true	false	FB1N1000	FB3N1000
R_HMR_4250	false	false	FB2N0	FB3N1000
R_HMR_8091	false	false	FB2N0	FB3N1000
R_HMR_8092	false	false	FB2N0	FB3N1000
R_HMR_8563	false	false	FB2N0	FB3N1000
R_HMR_8564	false	false	FB2N0	FB3N1000
R_HMR_8565	false	false	FB2N0	FB3N1000
R_HMR_8566	false	false	FB2N0	FB3N1000
R_HMR_3935	true	false	FB1N1000	FB3N1000
R_HMR_4681	false	false	FB2N0	FB3N1000
R_HMR_4682	false	false	FB2N0	FB3N1000
R_HMR_4683	false	false	FB2N0	FB3N1000
R_HMR_4685	false	false	FB2N0	FB3N1000
R_HMR_4686	true	false	FB1N1000	FB3N1000
R_HMR_4687	true	false	FB1N1000	FB3N1000
R_HMR_4702	false	false	FB2N0	FB3N1000
R_HMR_4703	false	false	FB2N0	FB3N1000
R_HMR_4704	false	false	FB2N0	FB3N1000
R_HMR_6988	false	false	FB2N0	FB3N1000
R_HMR_7689	false	false	FB2N0	FB3N1000
R_HMR_7701	false	false	FB2N0	FB3N1000
R_HMR_8094	false	false	FB2N0	FB3N1000
R_HMR_8529	false	false	FB2N0	FB3N1000
R_HMR_8530	true	false	FB1N1000	FB3N1000
R_HMR_8533	false	false	FB2N0	FB3N1000
R_HMR_8534	false	false	FB2N0	FB3N1000
R_HMR_8535	false	false	FB2N0	FB3N1000
R_HMR_8537	false	false	FB2N0	FB3N1000
R_HMR_8541	false	false	FB2N0	FB3N1000
R_HMR_8542	false	false	FB2N0	FB3N1000
R_HMR_8543	false	false	FB2N0	FB3N1000
R_HMR_8544	false	false	FB2N0	FB3N1000
R_HMR_8630	false	false	FB2N0	FB3N1000
R_HMR_8540	false	false	FB2N0	FB3N1000
R_HMR_9733	false	false	FB2N0	FB3N1000
R_HMR_9734	false	false	FB2N0	FB3N1000
R_HMR_3206	false	false	FB2N0	FB3N1000
R_HMR_3208	false	false	FB2N0	FB3N1000
R_HMR_3211	false	false	FB2N0	FB3N1000
R_HMR_3213	false	false	FB2N0	FB3N1000
R_HMR_3215	false	false	FB2N0	FB3N1000
R_HMR_3747	false	false	FB2N0	FB3N1000
R_HMR_3744	false	false	FB2N0	FB3N1000
R_HMR_3757	false	false	FB2N0	FB3N1000
R_HMR_3761	false	false	FB2N0	FB3N1000
R_HMR_3777	false	false	FB2N0	FB3N1000
R_HMR_3778	false	false	FB2N0	FB3N1000
R_HMR_3795	false	false	FB2N0	FB3N1000
R_HMR_4797	false	false	FB2N0	FB3N1000
R_HMR_6417	true	false	FB1N1000	FB3N1000
R_HMR_6419	false	false	FB2N0	FB3N1000
R_HMR_6420	false	false	FB2N0	FB3N1000
R_HMR_6421	false	false	FB2N0	FB3N1000
R_HMR_6422	false	false	FB2N0	FB3N1000
R_HMR_6923	false	false	FB2N0	FB3N1000
R_HMR_3765	false	false	FB2N0	FB3N1000
R_HMR_6924	false	false	FB2N0	FB3N1000
R_HMR_6925	true	false	FB1N1000	FB3N1000
R_HMR_6926	true	false	FB1N1000	FB3N1000
R_HMR_6927	true	false	FB1N1000	FB3N1000
R_HMR_8088	true	false	FB1N1000	FB3N1000
R_HMR_8787	false	false	FB2N0	FB3N1000
R_HMR_3743	true	false	FB1N1000	FB3N1000
R_HMR_3940	false	false	FB2N0	FB3N1000
R_HMR_4214	false	false	FB2N0	FB3N1000
R_HMR_4216	false	false	FB2N0	FB3N1000
R_HMR_4218	false	false	FB2N0	FB3N1000
R_HMR_4219	false	false	FB2N0	FB3N1000
R_HMR_4220	true	false	FB1N1000	FB3N1000
R_HMR_4222	true	false	FB1N1000	FB3N1000
R_HMR_4224	false	false	FB2N0	FB3N1000
R_HMR_4225	false	false	FB2N0	FB3N1000
R_HMR_4227	false	false	FB2N0	FB3N1000
R_HMR_4231	false	false	FB2N0	FB3N1000
R_HMR_4232	true	false	FB1N1000	FB3N1000
R_HMR_4233	false	false	FB2N0	FB3N1000
R_HMR_4235	false	false	FB2N0	FB3N1000
R_HMR_4242	false	false	FB2N0	FB3N1000
R_HMR_4243	false	false	FB2N0	FB3N1000
R_HMR_4244	false	false	FB2N0	FB3N1000
R_HMR_4245	false	false	FB2N0	FB3N1000
R_HMR_4246	true	false	FB1N1000	FB3N1000
R_HMR_4248	true	false	FB1N1000	FB3N1000
R_HMR_6707	false	false	FB2N0	FB3N1000
R_HMR_6708	true	false	FB1N1000	FB3N1000
R_HMR_6709	true	false	FB1N1000	FB3N1000
R_HMR_6710	false	false	FB2N0	FB3N1000
R_HMR_6711	false	false	FB2N0	FB3N1000
R_HMR_6712	true	false	FB1N1000	FB3N1000
R_HMR_6713	false	false	FB2N0	FB3N1000
R_HMR_6714	false	false	FB2N0	FB3N1000
R_HMR_6715	false	false	FB2N0	FB3N1000
R_HMR_6716	false	false	FB2N0	FB3N1000
R_HMR_6717	false	false	FB2N0	FB3N1000
R_HMR_6718	false	false	FB2N0	FB3N1000
R_HMR_6719	false	false	FB2N0	FB3N1000
R_HMR_6720	false	false	FB2N0	FB3N1000
R_HMR_6721	false	false	FB2N0	FB3N1000
R_HMR_6722	true	false	FB1N1000	FB3N1000
R_HMR_6723	true	false	FB1N1000	FB3N1000
R_HMR_6725	true	false	FB1N1000	FB3N1000
R_HMR_6726	false	false	FB2N0	FB3N1000
R_HMR_6727	false	false	FB2N0	FB3N1000
R_HMR_6728	false	false	FB2N0	FB3N1000
R_HMR_6729	false	false	FB2N0	FB3N1000
R_HMR_6730	false	false	FB2N0	FB3N1000
R_HMR_6731	false	false	FB2N0	FB3N1000
R_HMR_6734	true	false	FB1N1000	FB3N1000
R_HMR_6735	false	false	FB2N0	FB3N1000
R_HMR_6736	false	false	FB2N0	FB3N1000
R_HMR_6737	false	false	FB2N0	FB3N1000
R_HMR_6738	true	false	FB1N1000	FB3N1000
R_HMR_6739	false	false	FB2N0	FB3N1000
R_HMR_6740	false	false	FB2N0	FB3N1000
R_HMR_6741	false	false	FB2N0	FB3N1000
R_HMR_6742	true	false	FB1N1000	FB3N1000
R_HMR_6743	false	false	FB2N0	FB3N1000
R_HMR_6744	true	false	FB1N1000	FB3N1000
R_HMR_6745	false	false	FB2N0	FB3N1000
R_HMR_6746	false	false	FB2N0	FB3N1000
R_HMR_6747	false	false	FB2N0	FB3N1000
R_HMR_6748	false	false	FB2N0	FB3N1000
R_HMR_6749	false	false	FB2N0	FB3N1000
R_HMR_6750	false	false	FB2N0	FB3N1000
R_HMR_6751	false	false	FB2N0	FB3N1000
R_HMR_6752	false	false	FB2N0	FB3N1000
R_HMR_6753	false	false	FB2N0	FB3N1000
R_HMR_6754	false	false	FB2N0	FB3N1000
R_HMR_6755	true	false	FB1N1000	FB3N1000
R_HMR_6756	true	false	FB1N1000	FB3N1000
R_HMR_6757	false	false	FB2N0	FB3N1000
R_HMR_6758	false	false	FB2N0	FB3N1000
R_HMR_6759	true	false	FB1N1000	FB3N1000
R_HMR_6760	false	false	FB2N0	FB3N1000
R_HMR_6761	false	false	FB2N0	FB3N1000
R_HMR_6762	false	false	FB2N0	FB3N1000
R_HMR_6763	false	false	FB2N0	FB3N1000
R_HMR_6764	false	false	FB2N0	FB3N1000
R_HMR_6765	true	false	FB1N1000	FB3N1000
R_HMR_6766	false	false	FB2N0	FB3N1000
R_HMR_6767	false	false	FB2N0	FB3N1000
R_HMR_6768	false	false	FB2N0	FB3N1000
R_HMR_6770	false	false	FB2N0	FB3N1000
R_HMR_6771	false	false	FB2N0	FB3N1000
R_HMR_6772	false	false	FB2N0	FB3N1000
R_HMR_6774	false	false	FB2N0	FB3N1000
R_HMR_6776	false	false	FB2N0	FB3N1000
R_HMR_6778	false	false	FB2N0	FB3N1000
R_HMR_6782	false	false	FB2N0	FB3N1000
R_HMR_6783	false	false	FB2N0	FB3N1000
R_HMR_6784	false	false	FB2N0	FB3N1000
R_HMR_6785	false	false	FB2N0	FB3N1000
R_HMR_6786	false	false	FB2N0	FB3N1000
R_HMR_6787	false	false	FB2N0	FB3N1000
R_HMR_6788	false	false	FB2N0	FB3N1000
R_HMR_6789	false	false	FB2N0	FB3N1000
R_HMR_6790	false	false	FB2N0	FB3N1000
R_HMR_6791	false	false	FB2N0	FB3N1000
R_HMR_6792	true	false	FB1N1000	FB3N1000
R_HMR_6798	true	false	FB1N1000	FB3N1000
R_HMR_6799	false	false	FB2N0	FB3N1000
R_HMR_6800	true	false	FB1N1000	FB3N1000
R_HMR_6801	false	false	FB2N0	FB3N1000
R_HMR_6802	false	false	FB2N0	FB3N1000
R_HMR_6803	false	false	FB2N0	FB3N1000
R_HMR_6806	true	false	FB1N1000	FB3N1000
R_HMR_6807	true	false	FB1N1000	FB3N1000
R_HMR_6808	false	false	FB2N0	FB3N1000
R_HMR_6811	true	false	FB1N1000	FB3N1000
R_HMR_6813	false	false	FB2N0	FB3N1000
R_HMR_6814	true	false	FB1N1000	FB3N1000
R_HMR_6815	true	false	FB1N1000	FB3N1000
R_HMR_6817	true	false	FB1N1000	FB3N1000
R_HMR_6818	false	false	FB2N0	FB3N1000
R_HMR_6819	true	false	FB1N1000	FB3N1000
R_HMR_6820	true	false	FB1N1000	FB3N1000
R_HMR_6822	false	false	FB2N0	FB3N1000
R_HMR_6823	true	false	FB1N1000	FB3N1000
R_HMR_6824	true	false	FB1N1000	FB3N1000
R_HMR_6826	true	false	FB1N1000	FB3N1000
R_HMR_6827	true	false	FB1N1000	FB3N1000
R_HMR_6828	false	false	FB2N0	FB3N1000
R_HMR_6829	false	false	FB2N0	FB3N1000
R_HMR_6830	false	false	FB2N0	FB3N1000
R_HMR_6831	false	false	FB2N0	FB3N1000
R_HMR_6834	true	false	FB1N1000	FB3N1000
R_HMR_6835	true	false	FB1N1000	FB3N1000
R_HMR_6836	true	false	FB1N1000	FB3N1000
R_HMR_6837	false	false	FB2N0	FB3N1000
R_HMR_6838	false	false	FB2N0	FB3N1000
R_HMR_6839	false	false	FB2N0	FB3N1000
R_HMR_6840	true	false	FB1N1000	FB3N1000
R_HMR_6841	true	false	FB1N1000	FB3N1000
R_HMR_6842	true	false	FB1N1000	FB3N1000
R_HMR_6843	false	false	FB2N0	FB3N1000
R_HMR_6844	false	false	FB2N0	FB3N1000
R_HMR_6845	false	false	FB2N0	FB3N1000
R_HMR_6848	true	false	FB1N1000	FB3N1000
R_HMR_6849	true	false	FB1N1000	FB3N1000
R_HMR_6850	false	false	FB2N0	FB3N1000
R_HMR_6851	false	false	FB2N0	FB3N1000
R_HMR_6854	true	false	FB1N1000	FB3N1000
R_HMR_6855	true	false	FB1N1000	FB3N1000
R_HMR_6874	false	false	FB2N0	FB3N1000
R_HMR_6875	true	false	FB1N1000	FB3N1000
R_HMR_6876	true	false	FB1N1000	FB3N1000
R_HMR_6877	true	false	FB1N1000	FB3N1000
R_HMR_6878	true	false	FB1N1000	FB3N1000
R_HMR_6879	true	false	FB1N1000	FB3N1000
R_HMR_6880	true	false	FB1N1000	FB3N1000
R_HMR_6881	false	false	FB2N0	FB3N1000
R_HMR_6882	true	false	FB1N1000	FB3N1000
R_HMR_6883	true	false	FB1N1000	FB3N1000
R_HMR_6885	true	false	FB1N1000	FB3N1000
R_HMR_6886	true	false	FB1N1000	FB3N1000
R_HMR_6888	false	false	FB2N0	FB3N1000
R_HMR_6889	false	false	FB2N0	FB3N1000
R_HMR_7628	false	false	FB2N0	FB3N1000
R_HMR_7756	false	false	FB2N0	FB3N1000
R_HMR_8539	false	false	FB2N0	FB3N1000
R_HMR_8794	false	false	FB2N0	FB3N1000
R_HMR_8795	false	false	FB2N0	FB3N1000
R_HMR_8796	false	false	FB2N0	FB3N1000
R_HMR_3875	false	false	FB2N0	FB3N1000
R_HMR_3877	false	false	FB2N0	FB3N1000
R_HMR_3879	false	false	FB2N0	FB3N1000
R_HMR_3881	false	false	FB2N0	FB3N1000
R_HMR_3912	true	false	FB1N1000	FB3N1000
R_HMR_3917	false	false	FB2N0	FB3N1000
R_HMR_3919	true	false	FB1N1000	FB3N1000
R_HMR_3920	true	false	FB1N1000	FB3N1000
R_HMR_3922	true	false	FB1N1000	FB3N1000
R_HMR_3928	false	false	FB2N0	FB3N1000
R_HMR_3995	true	false	FB1N1000	FB3N1000
R_HMR_3996	true	false	FB1N1000	FB3N1000
R_HMR_4072	false	false	FB2N0	FB3N1000
R_HMR_4189	false	false	FB2N0	FB3N1000
R_HMR_4302	false	false	FB2N0	FB3N1000
R_HMR_4323	false	false	FB2N0	FB3N1000
R_HMR_5381	false	false	FB2N0	FB3N1000
R_HMR_5385	false	false	FB2N0	FB3N1000
R_HMR_5386	false	false	FB2N0	FB3N1000
R_HMR_5387	false	false	FB2N0	FB3N1000
R_HMR_5388	false	false	FB2N0	FB3N1000
R_HMR_5389	false	false	FB2N0	FB3N1000
R_HMR_5390	false	false	FB2N0	FB3N1000
R_HMR_5391	false	false	FB2N0	FB3N1000
R_HMR_5418	true	false	FB1N1000	FB3N1000
R_HMR_5419	true	false	FB1N1000	FB3N1000
R_HMR_6515	false	false	FB2N0	FB3N1000
R_HMR_6518	false	false	FB2N0	FB3N1000
R_HMR_6519	true	false	FB1N1000	FB3N1000
R_HMR_6520	true	false	FB1N1000	FB3N1000
R_HMR_6523	true	false	FB1N1000	FB3N1000
R_HMR_8062	false	false	FB2N0	FB3N1000
R_HMR_8066	true	false	FB1N1000	FB3N1000
R_HMR_8067	true	false	FB1N1000	FB3N1000
R_HMR_8068	true	false	FB1N1000	FB3N1000
R_HMR_8069	true	false	FB1N1000	FB3N1000
R_HMR_8641	false	false	FB2N0	FB3N1000
R_HMR_8682	true	false	FB1N1000	FB3N1000
R_HMR_8683	false	false	FB2N0	FB3N1000
R_HMR_8684	true	false	FB1N1000	FB3N1000
R_HMR_8685	false	false	FB2N0	FB3N1000
R_HMR_3868	false	false	FB2N0	FB3N1000
R_HMR_3869	false	false	FB2N0	FB3N1000
R_HMR_3889	false	false	FB2N0	FB3N1000
R_HMR_3933	true	false	FB1N1000	FB3N1000
R_HMR_3937	false	false	FB2N0	FB3N1000
R_HMR_4116	false	false	FB2N0	FB3N1000
R_HMR_4120	false	false	FB2N0	FB3N1000
R_HMR_4121	false	false	FB2N0	FB3N1000
R_HMR_4175	false	false	FB2N0	FB3N1000
R_HMR_4176	false	false	FB2N0	FB3N1000
R_HMR_4324	false	false	FB2N0	FB3N1000
R_HMR_4326	false	false	FB2N0	FB3N1000
R_HMR_4328	false	false	FB2N0	FB3N1000
R_HMR_4329	false	false	FB2N0	FB3N1000
R_HMR_4708	false	false	FB2N0	FB3N1000
R_HMR_8769	false	false	FB2N0	FB3N1000
R_HMR_8770	false	false	FB2N0	FB3N1000
R_HMR_8771	false	false	FB2N0	FB3N1000
R_HMR_4078	false	false	FB2N0	FB3N1000
R_HMR_4079	false	false	FB2N0	FB3N1000
R_HMR_4174	false	false	FB2N0	FB3N1000
R_HMR_4330	true	false	FB1N1000	FB3N1000
R_HMR_4347	false	false	FB2N0	FB3N1000
R_HMR_4425	false	false	FB2N0	FB3N1000
R_HMR_4427	false	false	FB2N0	FB3N1000
R_HMR_4688	false	false	FB2N0	FB3N1000
R_HMR_4689	false	false	FB2N0	FB3N1000
R_HMR_4735	true	false	FB1N1000	FB3N1000
R_HMR_7991	false	false	FB2N0	FB3N1000
R_HMR_7992	false	false	FB2N0	FB3N1000
R_HMR_7993	false	false	FB2N0	FB3N1000
R_HMR_7128	false	false	FB2N0	FB3N1000
R_HMR_7129	false	false	FB2N0	FB3N1000
R_HMR_7130	false	false	FB2N0	FB3N1000
R_HMR_7131	true	false	FB1N1000	FB3N1000
R_HMR_7132	false	false	FB2N0	FB3N1000
