geneID	reactionID
ENSG00000103740	R_HMR_0397
ENSG00000123983	R_HMR_0397
ENSG00000130377	R_HMR_0397
ENSG00000140284	R_HMR_0397
ENSG00000151726	R_HMR_0397
ENSG00000164398	R_HMR_0397
ENSG00000197142	R_HMR_0397
ENSG00000239642	R_HMR_0397
ENSG00000068366	R_HMR_0401
ENSG00000103740	R_HMR_0401
ENSG00000123983	R_HMR_0401
ENSG00000130377	R_HMR_0401
ENSG00000140284	R_HMR_0401
ENSG00000151726	R_HMR_0401
ENSG00000164398	R_HMR_0401
ENSG00000197142	R_HMR_0401
ENSG00000239642	R_HMR_0401
ENSG00000068366	R_HMR_0405
ENSG00000103740	R_HMR_0405
ENSG00000123983	R_HMR_0405
ENSG00000130377	R_HMR_0405
ENSG00000140284	R_HMR_0405
ENSG00000151726	R_HMR_0405
ENSG00000164398	R_HMR_0405
ENSG00000197142	R_HMR_0405
ENSG00000239642	R_HMR_0405
ENSG00000068366	R_HMR_0409
ENSG00000103740	R_HMR_0409
ENSG00000123983	R_HMR_0409
ENSG00000130377	R_HMR_0409
ENSG00000140284	R_HMR_0409
ENSG00000151726	R_HMR_0409
ENSG00000164398	R_HMR_0409
ENSG00000197142	R_HMR_0409
ENSG00000239642	R_HMR_0409
ENSG00000068366	R_HMR_0413
ENSG00000103740	R_HMR_0413
ENSG00000123983	R_HMR_0413
ENSG00000130377	R_HMR_0413
ENSG00000140284	R_HMR_0413
ENSG00000151726	R_HMR_0413
ENSG00000164398	R_HMR_0413
ENSG00000197142	R_HMR_0413
ENSG00000239642	R_HMR_0413
ENSG00000068366	R_HMR_0417
ENSG00000103740	R_HMR_0417
ENSG00000123983	R_HMR_0417
ENSG00000130377	R_HMR_0417
ENSG00000140284	R_HMR_0417
ENSG00000151726	R_HMR_0417
ENSG00000164398	R_HMR_0417
ENSG00000197142	R_HMR_0417
ENSG00000239642	R_HMR_0417
ENSG00000068366	R_HMR_0421
ENSG00000103740	R_HMR_0421
ENSG00000123983	R_HMR_0421
ENSG00000130377	R_HMR_0421
ENSG00000140284	R_HMR_0421
ENSG00000151726	R_HMR_0421
ENSG00000164398	R_HMR_0421
ENSG00000197142	R_HMR_0421
ENSG00000239642	R_HMR_0421
ENSG00000068366	R_HMR_0425
ENSG00000103740	R_HMR_0425
ENSG00000123983	R_HMR_0425
ENSG00000130377	R_HMR_0425
ENSG00000140284	R_HMR_0425
ENSG00000151726	R_HMR_0425
ENSG00000164398	R_HMR_0425
ENSG00000197142	R_HMR_0425
ENSG00000239642	R_HMR_0425
ENSG00000068366	R_HMR_0429
ENSG00000103740	R_HMR_0429
ENSG00000123983	R_HMR_0429
ENSG00000130377	R_HMR_0429
ENSG00000140284	R_HMR_0429
ENSG00000151726	R_HMR_0429
ENSG00000164398	R_HMR_0429
ENSG00000197142	R_HMR_0429
ENSG00000239642	R_HMR_0429
ENSG00000068366	R_HMR_0433
ENSG00000103740	R_HMR_0433
ENSG00000123983	R_HMR_0433
ENSG00000130377	R_HMR_0433
ENSG00000140284	R_HMR_0433
ENSG00000151726	R_HMR_0433
ENSG00000164398	R_HMR_0433
ENSG00000197142	R_HMR_0433
ENSG00000239642	R_HMR_0433
ENSG00000068366	R_HMR_0437
ENSG00000103740	R_HMR_0437
ENSG00000123983	R_HMR_0437
ENSG00000130377	R_HMR_0437
ENSG00000140284	R_HMR_0437
ENSG00000151726	R_HMR_0437
ENSG00000164398	R_HMR_0437
ENSG00000197142	R_HMR_0437
ENSG00000239642	R_HMR_0437
ENSG00000068366	R_HMR_2942
ENSG00000103740	R_HMR_2942
ENSG00000123983	R_HMR_2942
ENSG00000130377	R_HMR_2942
ENSG00000140284	R_HMR_2942
ENSG00000151726	R_HMR_2942
ENSG00000164398	R_HMR_2942
ENSG00000197142	R_HMR_2942
ENSG00000239642	R_HMR_2942
ENSG00000068366	R_HMR_2943
ENSG00000103740	R_HMR_2943
ENSG00000123983	R_HMR_2943
ENSG00000130377	R_HMR_2943
ENSG00000140284	R_HMR_2943
ENSG00000151726	R_HMR_2943
ENSG00000164398	R_HMR_2943
ENSG00000197142	R_HMR_2943
ENSG00000239642	R_HMR_2943
ENSG00000068366	R_HMR_2944
ENSG00000103740	R_HMR_2944
ENSG00000123983	R_HMR_2944
ENSG00000130377	R_HMR_2944
ENSG00000140284	R_HMR_2944
ENSG00000151726	R_HMR_2944
ENSG00000164398	R_HMR_2944
ENSG00000197142	R_HMR_2944
ENSG00000239642	R_HMR_2944
ENSG00000068366	R_HMR_2945
ENSG00000103740	R_HMR_2945
ENSG00000123983	R_HMR_2945
ENSG00000130377	R_HMR_2945
ENSG00000140284	R_HMR_2945
ENSG00000151726	R_HMR_2945
ENSG00000164398	R_HMR_2945
ENSG00000197142	R_HMR_2945
ENSG00000239642	R_HMR_2945
ENSG00000068366	R_HMR_2946
ENSG00000103740	R_HMR_2946
ENSG00000123983	R_HMR_2946
ENSG00000130377	R_HMR_2946
ENSG00000140284	R_HMR_2946
ENSG00000151726	R_HMR_2946
ENSG00000164398	R_HMR_2946
ENSG00000197142	R_HMR_2946
ENSG00000239642	R_HMR_2946
ENSG00000068366	R_HMR_2947
ENSG00000103740	R_HMR_2947
ENSG00000123983	R_HMR_2947
ENSG00000130377	R_HMR_2947
ENSG00000140284	R_HMR_2947
ENSG00000151726	R_HMR_2947
ENSG00000164398	R_HMR_2947
ENSG00000197142	R_HMR_2947
ENSG00000239642	R_HMR_2947
ENSG00000068366	R_HMR_2948
ENSG00000103740	R_HMR_2948
ENSG00000123983	R_HMR_2948
ENSG00000130377	R_HMR_2948
ENSG00000140284	R_HMR_2948
ENSG00000151726	R_HMR_2948
ENSG00000164398	R_HMR_2948
ENSG00000197142	R_HMR_2948
ENSG00000239642	R_HMR_2948
ENSG00000068366	R_HMR_2949
ENSG00000103740	R_HMR_2949
ENSG00000123983	R_HMR_2949
ENSG00000130377	R_HMR_2949
ENSG00000140284	R_HMR_2949
ENSG00000151726	R_HMR_2949
ENSG00000164398	R_HMR_2949
ENSG00000197142	R_HMR_2949
ENSG00000239642	R_HMR_2949
ENSG00000068366	R_HMR_2951
ENSG00000103740	R_HMR_2951
ENSG00000123983	R_HMR_2951
ENSG00000130377	R_HMR_2951
ENSG00000140284	R_HMR_2951
ENSG00000151726	R_HMR_2951
ENSG00000164398	R_HMR_2951
ENSG00000197142	R_HMR_2951
ENSG00000239642	R_HMR_2951
ENSG00000068366	R_HMR_2952
ENSG00000103740	R_HMR_2952
ENSG00000123983	R_HMR_2952
ENSG00000130377	R_HMR_2952
ENSG00000140284	R_HMR_2952
ENSG00000151726	R_HMR_2952
ENSG00000164398	R_HMR_2952
ENSG00000197142	R_HMR_2952
ENSG00000239642	R_HMR_2952
ENSG00000068366	R_HMR_2954
ENSG00000103740	R_HMR_2954
ENSG00000123983	R_HMR_2954
ENSG00000130377	R_HMR_2954
ENSG00000140284	R_HMR_2954
ENSG00000151726	R_HMR_2954
ENSG00000164398	R_HMR_2954
ENSG00000197142	R_HMR_2954
ENSG00000239642	R_HMR_2954
ENSG00000068366	R_HMR_2955
ENSG00000103740	R_HMR_2955
ENSG00000123983	R_HMR_2955
ENSG00000130377	R_HMR_2955
ENSG00000140284	R_HMR_2955
ENSG00000151726	R_HMR_2955
ENSG00000164398	R_HMR_2955
ENSG00000197142	R_HMR_2955
ENSG00000239642	R_HMR_2955
ENSG00000068366	R_HMR_2956
ENSG00000103740	R_HMR_2956
ENSG00000123983	R_HMR_2956
ENSG00000130377	R_HMR_2956
ENSG00000140284	R_HMR_2956
ENSG00000151726	R_HMR_2956
ENSG00000164398	R_HMR_2956
ENSG00000197142	R_HMR_2956
ENSG00000239642	R_HMR_2956
ENSG00000068366	R_HMR_2957
ENSG00000103740	R_HMR_2957
ENSG00000119673	R_HMR_2957
ENSG00000123983	R_HMR_2957
ENSG00000130377	R_HMR_2957
ENSG00000140284	R_HMR_2957
ENSG00000151726	R_HMR_2957
ENSG00000164398	R_HMR_2957
ENSG00000177465	R_HMR_2957
ENSG00000197142	R_HMR_2957
ENSG00000239642	R_HMR_2957
ENSG00000068366	R_HMR_2959
ENSG00000103740	R_HMR_2959
ENSG00000123983	R_HMR_2959
ENSG00000130377	R_HMR_2959
ENSG00000140284	R_HMR_2959
ENSG00000151726	R_HMR_2959
ENSG00000164398	R_HMR_2959
ENSG00000197142	R_HMR_2959
ENSG00000239642	R_HMR_2959
ENSG00000068366	R_HMR_2961
ENSG00000103740	R_HMR_2961
ENSG00000123983	R_HMR_2961
ENSG00000130377	R_HMR_2961
ENSG00000140284	R_HMR_2961
ENSG00000151726	R_HMR_2961
ENSG00000164398	R_HMR_2961
ENSG00000197142	R_HMR_2961
ENSG00000239642	R_HMR_2961
ENSG00000068366	R_HMR_2962
ENSG00000103740	R_HMR_2962
ENSG00000123983	R_HMR_2962
ENSG00000130377	R_HMR_2962
ENSG00000140284	R_HMR_2962
ENSG00000151726	R_HMR_2962
ENSG00000164398	R_HMR_2962
ENSG00000197142	R_HMR_2962
ENSG00000239642	R_HMR_2962
ENSG00000068366	R_HMR_2963
ENSG00000103740	R_HMR_2963
ENSG00000123983	R_HMR_2963
ENSG00000130377	R_HMR_2963
ENSG00000140284	R_HMR_2963
ENSG00000151726	R_HMR_2963
ENSG00000164398	R_HMR_2963
ENSG00000197142	R_HMR_2963
ENSG00000239642	R_HMR_2963
ENSG00000068366	R_HMR_2964
ENSG00000103740	R_HMR_2964
ENSG00000123983	R_HMR_2964
ENSG00000130377	R_HMR_2964
ENSG00000140284	R_HMR_2964
ENSG00000151726	R_HMR_2964
ENSG00000164398	R_HMR_2964
ENSG00000197142	R_HMR_2964
ENSG00000239642	R_HMR_2964
ENSG00000068366	R_HMR_2965
ENSG00000103740	R_HMR_2965
ENSG00000123983	R_HMR_2965
ENSG00000130377	R_HMR_2965
ENSG00000140284	R_HMR_2965
ENSG00000151726	R_HMR_2965
ENSG00000164398	R_HMR_2965
ENSG00000197142	R_HMR_2965
ENSG00000239642	R_HMR_2965
ENSG00000068366	R_HMR_2966
ENSG00000103740	R_HMR_2966
ENSG00000123983	R_HMR_2966
ENSG00000130377	R_HMR_2966
ENSG00000140284	R_HMR_2966
ENSG00000151726	R_HMR_2966
ENSG00000164398	R_HMR_2966
ENSG00000197142	R_HMR_2966
ENSG00000239642	R_HMR_2966
ENSG00000068366	R_HMR_2967
ENSG00000103740	R_HMR_2967
ENSG00000123983	R_HMR_2967
ENSG00000130377	R_HMR_2967
ENSG00000140284	R_HMR_2967
ENSG00000151726	R_HMR_2967
ENSG00000164398	R_HMR_2967
ENSG00000197142	R_HMR_2967
ENSG00000239642	R_HMR_2967
ENSG00000068366	R_HMR_2968
ENSG00000103740	R_HMR_2968
ENSG00000123983	R_HMR_2968
ENSG00000130377	R_HMR_2968
ENSG00000140284	R_HMR_2968
ENSG00000151726	R_HMR_2968
ENSG00000164398	R_HMR_2968
ENSG00000197142	R_HMR_2968
ENSG00000239642	R_HMR_2968
ENSG00000068366	R_HMR_2969
ENSG00000103740	R_HMR_2969
ENSG00000123983	R_HMR_2969
ENSG00000130377	R_HMR_2969
ENSG00000140284	R_HMR_2969
ENSG00000151726	R_HMR_2969
ENSG00000164398	R_HMR_2969
ENSG00000197142	R_HMR_2969
ENSG00000239642	R_HMR_2969
ENSG00000068366	R_HMR_2970
ENSG00000103740	R_HMR_2970
ENSG00000123983	R_HMR_2970
ENSG00000130377	R_HMR_2970
ENSG00000140284	R_HMR_2970
ENSG00000151726	R_HMR_2970
ENSG00000164398	R_HMR_2970
ENSG00000197142	R_HMR_2970
ENSG00000239642	R_HMR_2970
ENSG00000068366	R_HMR_2971
ENSG00000103740	R_HMR_2971
ENSG00000123983	R_HMR_2971
ENSG00000130377	R_HMR_2971
ENSG00000140284	R_HMR_2971
ENSG00000151726	R_HMR_2971
ENSG00000164398	R_HMR_2971
ENSG00000197142	R_HMR_2971
ENSG00000239642	R_HMR_2971
ENSG00000068366	R_HMR_2972
ENSG00000103740	R_HMR_2972
ENSG00000123983	R_HMR_2972
ENSG00000130377	R_HMR_2972
ENSG00000140284	R_HMR_2972
ENSG00000151726	R_HMR_2972
ENSG00000164398	R_HMR_2972
ENSG00000197142	R_HMR_2972
ENSG00000239642	R_HMR_2972
ENSG00000068366	R_HMR_2973
ENSG00000103740	R_HMR_2973
ENSG00000123983	R_HMR_2973
ENSG00000130377	R_HMR_2973
ENSG00000140284	R_HMR_2973
ENSG00000151726	R_HMR_2973
ENSG00000164398	R_HMR_2973
ENSG00000197142	R_HMR_2973
ENSG00000239642	R_HMR_2973
ENSG00000068366	R_HMR_2974
ENSG00000103740	R_HMR_2974
ENSG00000123983	R_HMR_2974
ENSG00000130377	R_HMR_2974
ENSG00000140284	R_HMR_2974
ENSG00000151726	R_HMR_2974
ENSG00000164398	R_HMR_2974
ENSG00000197142	R_HMR_2974
ENSG00000239642	R_HMR_2974
ENSG00000068366	R_HMR_2975
ENSG00000103740	R_HMR_2975
ENSG00000123983	R_HMR_2975
ENSG00000130377	R_HMR_2975
ENSG00000140284	R_HMR_2975
ENSG00000151726	R_HMR_2975
ENSG00000164398	R_HMR_2975
ENSG00000197142	R_HMR_2975
ENSG00000239642	R_HMR_2975
ENSG00000068366	R_HMR_2976
ENSG00000103740	R_HMR_2976
ENSG00000123983	R_HMR_2976
ENSG00000130377	R_HMR_2976
ENSG00000140284	R_HMR_2976
ENSG00000151726	R_HMR_2976
ENSG00000164398	R_HMR_2976
ENSG00000197142	R_HMR_2976
ENSG00000239642	R_HMR_2976
ENSG00000068366	R_HMR_2977
ENSG00000103740	R_HMR_2977
ENSG00000123983	R_HMR_2977
ENSG00000130377	R_HMR_2977
ENSG00000140284	R_HMR_2977
ENSG00000151726	R_HMR_2977
ENSG00000164398	R_HMR_2977
ENSG00000197142	R_HMR_2977
ENSG00000239642	R_HMR_2977
ENSG00000068366	R_HMR_2978
ENSG00000103740	R_HMR_2978
ENSG00000123983	R_HMR_2978
ENSG00000130377	R_HMR_2978
ENSG00000140284	R_HMR_2978
ENSG00000151726	R_HMR_2978
ENSG00000164398	R_HMR_2978
ENSG00000197142	R_HMR_2978
ENSG00000239642	R_HMR_2978
ENSG00000068366	R_HMR_2979
ENSG00000103740	R_HMR_2979
ENSG00000123983	R_HMR_2979
ENSG00000130377	R_HMR_2979
ENSG00000140284	R_HMR_2979
ENSG00000151726	R_HMR_2979
ENSG00000164398	R_HMR_2979
ENSG00000197142	R_HMR_2979
ENSG00000239642	R_HMR_2979
ENSG00000068366	R_HMR_2980
ENSG00000103740	R_HMR_2980
ENSG00000123983	R_HMR_2980
ENSG00000130377	R_HMR_2980
ENSG00000140284	R_HMR_2980
ENSG00000151726	R_HMR_2980
ENSG00000164398	R_HMR_2980
ENSG00000197142	R_HMR_2980
ENSG00000239642	R_HMR_2980
ENSG00000068366	R_HMR_2981
ENSG00000103740	R_HMR_2981
ENSG00000123983	R_HMR_2981
ENSG00000130377	R_HMR_2981
ENSG00000140284	R_HMR_2981
ENSG00000151726	R_HMR_2981
ENSG00000164398	R_HMR_2981
ENSG00000197142	R_HMR_2981
ENSG00000239642	R_HMR_2981
ENSG00000068366	R_HMR_2982
ENSG00000103740	R_HMR_2982
ENSG00000123983	R_HMR_2982
ENSG00000130377	R_HMR_2982
ENSG00000140284	R_HMR_2982
ENSG00000151726	R_HMR_2982
ENSG00000164398	R_HMR_2982
ENSG00000197142	R_HMR_2982
ENSG00000239642	R_HMR_2982
ENSG00000068366	R_HMR_2983
ENSG00000103740	R_HMR_2983
ENSG00000123983	R_HMR_2983
ENSG00000130377	R_HMR_2983
ENSG00000140284	R_HMR_2983
ENSG00000151726	R_HMR_2983
ENSG00000164398	R_HMR_2983
ENSG00000197142	R_HMR_2983
ENSG00000239642	R_HMR_2983
ENSG00000068366	R_HMR_2984
ENSG00000103740	R_HMR_2984
ENSG00000123983	R_HMR_2984
ENSG00000130377	R_HMR_2984
ENSG00000140284	R_HMR_2984
ENSG00000151726	R_HMR_2984
ENSG00000164398	R_HMR_2984
ENSG00000197142	R_HMR_2984
ENSG00000239642	R_HMR_2984
ENSG00000068366	R_HMR_2985
ENSG00000103740	R_HMR_2985
ENSG00000123983	R_HMR_2985
ENSG00000130377	R_HMR_2985
ENSG00000140284	R_HMR_2985
ENSG00000151726	R_HMR_2985
ENSG00000164398	R_HMR_2985
ENSG00000197142	R_HMR_2985
ENSG00000239642	R_HMR_2985
ENSG00000068366	R_HMR_2986
ENSG00000103740	R_HMR_2986
ENSG00000123983	R_HMR_2986
ENSG00000130377	R_HMR_2986
ENSG00000140284	R_HMR_2986
ENSG00000151726	R_HMR_2986
ENSG00000164398	R_HMR_2986
ENSG00000197142	R_HMR_2986
ENSG00000239642	R_HMR_2986
ENSG00000068366	R_HMR_2987
ENSG00000103740	R_HMR_2987
ENSG00000123983	R_HMR_2987
ENSG00000130377	R_HMR_2987
ENSG00000140284	R_HMR_2987
ENSG00000151726	R_HMR_2987
ENSG00000164398	R_HMR_2987
ENSG00000197142	R_HMR_2987
ENSG00000239642	R_HMR_2987
ENSG00000068366	R_HMR_2988
ENSG00000103740	R_HMR_2988
ENSG00000123983	R_HMR_2988
ENSG00000130377	R_HMR_2988
ENSG00000140284	R_HMR_2988
ENSG00000151726	R_HMR_2988
ENSG00000164398	R_HMR_2988
ENSG00000197142	R_HMR_2988
ENSG00000239642	R_HMR_2988
ENSG00000068366	R_HMR_2989
ENSG00000103740	R_HMR_2989
ENSG00000123983	R_HMR_2989
ENSG00000130377	R_HMR_2989
ENSG00000140284	R_HMR_2989
ENSG00000151726	R_HMR_2989
ENSG00000164398	R_HMR_2989
ENSG00000197142	R_HMR_2989
ENSG00000239642	R_HMR_2989
ENSG00000068366	R_HMR_2990
ENSG00000103740	R_HMR_2990
ENSG00000123983	R_HMR_2990
ENSG00000130377	R_HMR_2990
ENSG00000140284	R_HMR_2990
ENSG00000151726	R_HMR_2990
ENSG00000164398	R_HMR_2990
ENSG00000197142	R_HMR_2990
ENSG00000239642	R_HMR_2990
ENSG00000068366	R_HMR_2991
ENSG00000103740	R_HMR_2991
ENSG00000123983	R_HMR_2991
ENSG00000130377	R_HMR_2991
ENSG00000140284	R_HMR_2991
ENSG00000151726	R_HMR_2991
ENSG00000164398	R_HMR_2991
ENSG00000197142	R_HMR_2991
ENSG00000239642	R_HMR_2991
ENSG00000068366	R_HMR_2992
ENSG00000103740	R_HMR_2992
ENSG00000123983	R_HMR_2992
ENSG00000130377	R_HMR_2992
ENSG00000140284	R_HMR_2992
ENSG00000151726	R_HMR_2992
ENSG00000164398	R_HMR_2992
ENSG00000197142	R_HMR_2992
ENSG00000239642	R_HMR_2992
ENSG00000068366	R_HMR_2994
ENSG00000103740	R_HMR_2994
ENSG00000123983	R_HMR_2994
ENSG00000130377	R_HMR_2994
ENSG00000140284	R_HMR_2994
ENSG00000151726	R_HMR_2994
ENSG00000164398	R_HMR_2994
ENSG00000197142	R_HMR_2994
ENSG00000239642	R_HMR_2994
ENSG00000068366	R_HMR_2996
ENSG00000103740	R_HMR_2996
ENSG00000123983	R_HMR_2996
ENSG00000130377	R_HMR_2996
ENSG00000140284	R_HMR_2996
ENSG00000151726	R_HMR_2996
ENSG00000164398	R_HMR_2996
ENSG00000197142	R_HMR_2996
ENSG00000239642	R_HMR_2996
ENSG00000068366	R_HMR_2998
ENSG00000103740	R_HMR_2998
ENSG00000123983	R_HMR_2998
ENSG00000130377	R_HMR_2998
ENSG00000140284	R_HMR_2998
ENSG00000151726	R_HMR_2998
ENSG00000164398	R_HMR_2998
ENSG00000197142	R_HMR_2998
ENSG00000239642	R_HMR_2998
ENSG00000068366	R_HMR_2999
ENSG00000103740	R_HMR_2999
ENSG00000123983	R_HMR_2999
ENSG00000130377	R_HMR_2999
ENSG00000140284	R_HMR_2999
ENSG00000151726	R_HMR_2999
ENSG00000164398	R_HMR_2999
ENSG00000197142	R_HMR_2999
ENSG00000239642	R_HMR_2999
ENSG00000068366	R_HMR_3000
ENSG00000103740	R_HMR_3000
ENSG00000123983	R_HMR_3000
ENSG00000130377	R_HMR_3000
ENSG00000140284	R_HMR_3000
ENSG00000151726	R_HMR_3000
ENSG00000164398	R_HMR_3000
ENSG00000197142	R_HMR_3000
ENSG00000239642	R_HMR_3000
ENSG00000068366	R_HMR_3001
ENSG00000103740	R_HMR_3001
ENSG00000123983	R_HMR_3001
ENSG00000130377	R_HMR_3001
ENSG00000140284	R_HMR_3001
ENSG00000151726	R_HMR_3001
ENSG00000164398	R_HMR_3001
ENSG00000197142	R_HMR_3001
ENSG00000239642	R_HMR_3001
ENSG00000068366	R_HMR_3002
ENSG00000103740	R_HMR_3002
ENSG00000123983	R_HMR_3002
ENSG00000130377	R_HMR_3002
ENSG00000140284	R_HMR_3002
ENSG00000151726	R_HMR_3002
ENSG00000164398	R_HMR_3002
ENSG00000197142	R_HMR_3002
ENSG00000239642	R_HMR_3002
ENSG00000068366	R_HMR_3003
ENSG00000103740	R_HMR_3003
ENSG00000123983	R_HMR_3003
ENSG00000130377	R_HMR_3003
ENSG00000140284	R_HMR_3003
ENSG00000151726	R_HMR_3003
ENSG00000164398	R_HMR_3003
ENSG00000197142	R_HMR_3003
ENSG00000239642	R_HMR_3003
ENSG00000151093	R_HMR_2152
ENSG00000169710	R_HMR_2152
ENSG00000115425	R_HMR_2155
ENSG00000116353	R_HMR_2155
ENSG00000169710	R_HMR_2155
ENSG00000151093	R_HMR_2156
ENSG00000169710	R_HMR_2156
ENSG00000151093	R_HMR_2160
ENSG00000169710	R_HMR_2160
ENSG00000151093	R_HMR_2164
ENSG00000169710	R_HMR_2164
ENSG00000151093	R_HMR_2168
ENSG00000169710	R_HMR_2168
ENSG00000151093	R_HMR_2173
ENSG00000169710	R_HMR_2173
ENSG00000151093	R_HMR_2178
ENSG00000169710	R_HMR_2178
ENSG00000076555	R_HMR_4156
ENSG00000278540	R_HMR_4156
ENSG00000012660	R_HMR_2305
ENSG00000066322	R_HMR_2305
ENSG00000118402	R_HMR_2305
ENSG00000119915	R_HMR_2305
ENSG00000164181	R_HMR_2305
ENSG00000170522	R_HMR_2305
ENSG00000197977	R_HMR_2305
ENSG00000074696	R_HMR_2309
ENSG00000146066	R_HMR_2309
ENSG00000165996	R_HMR_2309
ENSG00000188921	R_HMR_2309
ENSG00000206527	R_HMR_2309
ENSG00000099797	R_HMR_2311
ENSG00000205678	R_HMR_2311
ENSG00000012660	R_HMR_2315
ENSG00000066322	R_HMR_2315
ENSG00000118402	R_HMR_2315
ENSG00000119915	R_HMR_2315
ENSG00000164181	R_HMR_2315
ENSG00000170522	R_HMR_2315
ENSG00000197977	R_HMR_2315
ENSG00000074696	R_HMR_2319
ENSG00000146066	R_HMR_2319
ENSG00000165996	R_HMR_2319
ENSG00000188921	R_HMR_2319
ENSG00000206527	R_HMR_2319
ENSG00000099797	R_HMR_2321
ENSG00000205678	R_HMR_2321
ENSG00000012660	R_HMR_2324
ENSG00000066322	R_HMR_2324
ENSG00000118402	R_HMR_2324
ENSG00000119915	R_HMR_2324
ENSG00000164181	R_HMR_2324
ENSG00000170522	R_HMR_2324
ENSG00000197977	R_HMR_2324
ENSG00000074696	R_HMR_2328
ENSG00000146066	R_HMR_2328
ENSG00000165996	R_HMR_2328
ENSG00000188921	R_HMR_2328
ENSG00000206527	R_HMR_2328
ENSG00000099797	R_HMR_2330
ENSG00000205678	R_HMR_2330
ENSG00000012660	R_HMR_2332
ENSG00000066322	R_HMR_2332
ENSG00000118402	R_HMR_2332
ENSG00000119915	R_HMR_2332
ENSG00000164181	R_HMR_2332
ENSG00000170522	R_HMR_2332
ENSG00000197977	R_HMR_2332
ENSG00000074696	R_HMR_2336
ENSG00000146066	R_HMR_2336
ENSG00000165996	R_HMR_2336
ENSG00000188921	R_HMR_2336
ENSG00000206527	R_HMR_2336
ENSG00000099797	R_HMR_2338
ENSG00000205678	R_HMR_2338
ENSG00000012660	R_HMR_2342
ENSG00000066322	R_HMR_2342
ENSG00000118402	R_HMR_2342
ENSG00000119915	R_HMR_2342
ENSG00000164181	R_HMR_2342
ENSG00000170522	R_HMR_2342
ENSG00000197977	R_HMR_2342
ENSG00000074696	R_HMR_2344
ENSG00000146066	R_HMR_2344
ENSG00000165996	R_HMR_2344
ENSG00000188921	R_HMR_2344
ENSG00000206527	R_HMR_2344
ENSG00000099797	R_HMR_2345
ENSG00000205678	R_HMR_2345
ENSG00000012660	R_HMR_2347
ENSG00000066322	R_HMR_2347
ENSG00000118402	R_HMR_2347
ENSG00000119915	R_HMR_2347
ENSG00000164181	R_HMR_2347
ENSG00000170522	R_HMR_2347
ENSG00000197977	R_HMR_2347
ENSG00000074696	R_HMR_2349
ENSG00000146066	R_HMR_2349
ENSG00000165996	R_HMR_2349
ENSG00000188921	R_HMR_2349
ENSG00000206527	R_HMR_2349
ENSG00000099797	R_HMR_2350
ENSG00000205678	R_HMR_2350
ENSG00000012660	R_HMR_2353
ENSG00000066322	R_HMR_2353
ENSG00000118402	R_HMR_2353
ENSG00000119915	R_HMR_2353
ENSG00000164181	R_HMR_2353
ENSG00000170522	R_HMR_2353
ENSG00000197977	R_HMR_2353
ENSG00000074696	R_HMR_2355
ENSG00000146066	R_HMR_2355
ENSG00000165996	R_HMR_2355
ENSG00000188921	R_HMR_2355
ENSG00000206527	R_HMR_2355
ENSG00000099797	R_HMR_2356
ENSG00000205678	R_HMR_2356
ENSG00000012660	R_HMR_2361
ENSG00000066322	R_HMR_2361
ENSG00000118402	R_HMR_2361
ENSG00000119915	R_HMR_2361
ENSG00000164181	R_HMR_2361
ENSG00000170522	R_HMR_2361
ENSG00000197977	R_HMR_2361
ENSG00000074696	R_HMR_2363
ENSG00000146066	R_HMR_2363
ENSG00000165996	R_HMR_2363
ENSG00000188921	R_HMR_2363
ENSG00000206527	R_HMR_2363
ENSG00000099797	R_HMR_2364
ENSG00000205678	R_HMR_2364
ENSG00000012660	R_HMR_2190
ENSG00000066322	R_HMR_2190
ENSG00000118402	R_HMR_2190
ENSG00000119915	R_HMR_2190
ENSG00000164181	R_HMR_2190
ENSG00000170522	R_HMR_2190
ENSG00000197977	R_HMR_2190
ENSG00000074696	R_HMR_2193
ENSG00000146066	R_HMR_2193
ENSG00000165996	R_HMR_2193
ENSG00000188921	R_HMR_2193
ENSG00000206527	R_HMR_2193
ENSG00000099797	R_HMR_2194
ENSG00000205678	R_HMR_2194
ENSG00000012660	R_HMR_2201
ENSG00000066322	R_HMR_2201
ENSG00000118402	R_HMR_2201
ENSG00000119915	R_HMR_2201
ENSG00000164181	R_HMR_2201
ENSG00000170522	R_HMR_2201
ENSG00000197977	R_HMR_2201
ENSG00000074696	R_HMR_2203
ENSG00000146066	R_HMR_2203
ENSG00000165996	R_HMR_2203
ENSG00000188921	R_HMR_2203
ENSG00000206527	R_HMR_2203
ENSG00000099797	R_HMR_2204
ENSG00000205678	R_HMR_2204
ENSG00000012660	R_HMR_2205
ENSG00000066322	R_HMR_2205
ENSG00000118402	R_HMR_2205
ENSG00000119915	R_HMR_2205
ENSG00000164181	R_HMR_2205
ENSG00000170522	R_HMR_2205
ENSG00000197977	R_HMR_2205
ENSG00000074696	R_HMR_2209
ENSG00000146066	R_HMR_2209
ENSG00000165996	R_HMR_2209
ENSG00000188921	R_HMR_2209
ENSG00000206527	R_HMR_2209
ENSG00000099797	R_HMR_2210
ENSG00000205678	R_HMR_2210
ENSG00000012660	R_HMR_2211
ENSG00000066322	R_HMR_2211
ENSG00000118402	R_HMR_2211
ENSG00000119915	R_HMR_2211
ENSG00000164181	R_HMR_2211
ENSG00000170522	R_HMR_2211
ENSG00000197977	R_HMR_2211
ENSG00000074696	R_HMR_2213
ENSG00000146066	R_HMR_2213
